Name,Identification,MachineType,EntryPointAddress,ProgramHeaderOffset,SectionHeaderOffset,Flags,HeaderSize,SizeProgramHeader,EntriesProgram,SizeSectionHeader,EntriesSection,StringTableIndex,.text_type,.text_size,.text_alignment,.bss_type,.bss_size,.bss_alignment,.comment_size,.comment_entsize,.data_type,.data_size,.data_alignment,.dynamic_type,.dynamic_size,.dynamic_entsize,.dynamic_table_index_link,.dynamic_alignment,.dynstr_type,.dynstr_size,.dynsym_type,.dynsym_size,.dynsym_entsize,.dynsym_table_index_link,.dynsym_info,.dynsym_alignment,.fini_type,.fini_size,.fini_alignment,.hash_type,.hash_table_index_link,.hash_alignment,.gnu.hash_type,.gnu.hash_size,.gnu.hash_entsize,.gnu.hash_table_index_link,.gnu.hash_alignment,.init_type,.init_size,.init_alignment,.got_type,.got_flags,.got_size,.got_entsize,.got_alignment,.interp_type,.interp_size,.plt_type,.plt_flags,.plt_size,.plt_entsize,.plt_alignment,.rodata_type,.rodata_flags,.rodata_size,.rodata_entsize,.rodata_alignment,.shstrtab_size,.strtab_size,.symtab_size,.symtab_entsize,.symtab_table_index_link,.symtab_info,.symtab_alignment,.sbss_type,.sbss_flags,.rel.dyn_type,.rel.plt_type,.rel.plt_flags,.got.plt_type,.got.plt_size,.got.plt_entsize,.got.plt_alignment,STB_LOCAL,dynamic_s_c,STT_OBJECT_STB_GLOBAL,STT_OBJECT_STB_WEAK,STT_NOTYPE_STB_WEAK,STB_WEAK,STT_NOTYPE_STB_LOCAL,STT_FUNC,STT_FUNC_STB_GLOBAL,STT_NOTYPE_STB_GLOBAL,STB_GLOBAL,STT_NOTYPE,STT_OBJECT,STT_FUNC_STB_WEAK,s_STT_FUNC_STB_LOCAL,symbol_tab,s_STT_FUNC_STB_WEAK,s_STT_FUNC,s_STB_LOCAL,s_STT_FUNC_STB_GLOBAL,s_STB_GLOBAL,s_STB_WEAK,s_STT_OBJECT_STB_WEAK,s_STT_OBJECT,s_STT_OBJECT_STB_LOCAL,s_STT_NOTYPE,s_STT_NOTYPE_STB_GLOBAL,s_STT_NOTYPE_STB_WEAK,s_STT_NOTYPE_STB_LOCAL,s_STT_OBJECT_STB_GLOBAL,DYNRELAENT,DYNFINI,DYNPLTRELSZ,DYNVERNEEDNUM,DYNINIT_ARRAY,DYNSTRSZ,DYNSTRTAB,DYNPLTREL,DYNRELENT,DYN,DYNJMPREL,DYNSYMTAB,DYNRPATH,DYNFINI_ARRAYSZ,DYNNEEDED,DYNSYMENT,DYNCOUNT,DYNINIT,DYNRELSZ,DYNINIT_ARRAYSZ,DYNVERNEED,DYNRELASZ,DYNREL,DYNRELA,DYNPLTGOT,DYNHASH,DYNDEBUG,DYNFINI_ARRAY,DYNNULL,R_386_GLOB_DAT,R_386_JUMP_SLOT,R_386_COPY,GOT_SIZE,HASH_SIZE,label
2c9a4ba62e338970ecbddad9da62f4daf2187c991a78fbfd4fdcd660af3e43fc,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048120,52,895568,0,52,32,5,40,28,25,PROGBITS,689984.0,32.0,NOBITS,33524.0,32.0,3510.0,0.0,PROGBITS,5204.0,32.0,,,,,,,,,,,,,,PROGBITS,26.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,92.0,4.0,4.0,,,,,,,,PROGBITS,A,110682.0,0.0,32.0,294.0,155352.0,82960.0,10.0,27.0,1236.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,5185,1840,3984,1166,1539,1831,2098,227,866,373,245,26,31,188,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M
0fde496351de95f19561f1b9352727f13f54f80393d1416dece122d0f1fe1ab3,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048168,52,91412,0,52,32,3,40,16,13,PROGBITS,68100.0,16.0,NOBITS,6684672.0,32.0,3042.0,0.0,PROGBITS,1088.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,18786.0,0.0,32.0,111.0,9226.0,12304.0,10.0,15.0,273.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,769,53,428,83,358,435,61,3,133,57,18,4,5,9,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
9e2951bcd4dfd51a1b9169b4ecff3bb7ba8e909bf0ed397aea7a3deff6adf84b,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,155664,0,52,32,3,40,16,13,PROGBITS,85992.0,16.0,NOBITS,35496.0,32.0,4392.0,0.0,PROGBITS,51000.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,13891.0,0.0,32.0,111.0,19587.0,85.0,10.0,15.0,465.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1374,98,881,197,686,804,105,3,207,90,18,4,4,10,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
b56c8eefe99417f25cf9d2cf8fd7a25621891ef6f4ca2c8c3b3e9da201e9c286,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048110,52,545660,0,52,32,5,40,28,25,PROGBITS,424664.0,16.0,NOBITS,26392.0,32.0,1012.0,0.0,PROGBITS,2816.0,32.0,,,,,,,,,,,,,,PROGBITS,28.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,86720.0,0.0,32.0,294.0,33329.0,37584.0,10.0,27.0,913.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,2349,236,1576,870,862,1140,276,18,562,286,148,20,22,106,258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M
5fe1fb798edc4e925c1664afe8654234f4308ca04bd1bb64fdbbbbc036ace512,7f 45 4c 46 01 02 01 00 00 00 00 00 00 00 00 00,Sparc,101a4,52,129412,0,52,32,3,40,24,21,PROGBITS,104292.0,4.0,NOBITS,25464.0,8.0,2826.0,0.0,PROGBITS,1204.0,8.0,,,,,,,,,,,,,,PROGBITS,20.0,4.0,,,,,,,,,PROGBITS,28.0,4.0,,,,,,,,,,,,,PROGBITS,A,19400.0,0.0,8.0,220.0,9437.0,12416.0,10.0,23.0,283.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,776,54,425,85,350,431,62,3,137,57,16,4,5,7,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
9922b64f1db192999c7a456389c4f2f7b23293a611bacf3a2db5bbb7934e5cd1,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,69612,0,52,32,3,40,16,13,PROGBITS,51064.0,16.0,NOBITS,6684672.0,32.0,2970.0,0.0,PROGBITS,960.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,11968.0,0.0,32.0,111.0,8841.0,11712.0,10.0,15.0,261.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,732,52,409,75,340,411,60,3,119,49,18,4,5,9,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
8d528c64ae643f7de6d4615b2c01b353aa6b638953a696196ccea3c3f2c519a8,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048168,52,108336,0,52,32,3,40,16,13,PROGBITS,61204.0,16.0,NOBITS,26372.0,32.0,3168.0,0.0,PROGBITS,22848.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,20738.0,0.0,32.0,111.0,9565.0,12784.0,10.0,15.0,275.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,799,53,443,78,373,463,61,3,141,52,18,4,5,9,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
5b1326eff73049dc3279059064443c22d12e5cc10e830ce667bad4ecc71032d8,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048110,52,553320,0,52,32,5,40,28,25,PROGBITS,431912.0,16.0,NOBITS,26392.0,32.0,1058.0,0.0,PROGBITS,2880.0,32.0,,,,,,,,,,,,,,PROGBITS,28.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,86976.0,0.0,32.0,294.0,33443.0,37824.0,10.0,27.0,914.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,2364,240,1591,870,873,1150,280,18,561,286,148,20,22,106,257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M
b7f3c46d6e04b7e0b84bb78fdf7d512871d652ddbd68a1cead9c650cec2d634d,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048120,52,1210372,0,52,32,5,40,28,25,PROGBITS,940992.0,32.0,NOBITS,37656.0,32.0,3960.0,0.0,PROGBITS,4164.0,32.0,,,,,,,,,,,,,,PROGBITS,26.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,92.0,4.0,4.0,,,,,,,,PROGBITS,A,138056.0,0.0,32.0,294.0,212959.0,100192.0,10.0,27.0,1219.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,6262,2683,4677,1168,1404,1829,3192,478,1267,390,245,26,31,188,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M
2639a9cf746bfd512394eb323cca6a8246c60b39d9f351b77ea891fee64d8e5a,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048110,52,553224,0,52,32,5,40,28,25,PROGBITS,431912.0,16.0,NOBITS,26392.0,32.0,1058.0,0.0,PROGBITS,2880.0,32.0,,,,,,,,,,,,,,PROGBITS,28.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,8.0,4.0,4.0,,,,,,,,PROGBITS,A,337.0,0.0,32.0,294.0,33443.0,37824.0,10.0,27.0,914.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,2364,240,1591,870,873,1150,280,18,561,286,148,20,22,106,257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,M
3c4f2bff8ad1c3d1ab9ec9a03a38638888adc6aaa26e6c59b5210b0a1e58ed0a,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,80480e0,52,1180472,0,52,32,3,40,31,28,PROGBITS,912193.0,32.0,NOBITS,287488.0,32.0,4590.0,0.0,PROGBITS,27016.0,32.0,,,,,,,,,,,,,,PROGBITS,27.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,84.0,4.0,4.0,,,,,,,,PROGBITS,A,103390.0,0.0,32.0,352.0,233770.0,106160.0,10.0,30.0,834.0,4.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,6635,3048,5113,730,1742,2239,3562,495,1288,319,130,23,19,88,474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,M
1d09c5830eb76c322e455d7c8143096a21edb33019df8d2fe056d65ee8505907,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048d24,52,41484,0,52,32,6,40,17,16,PROGBITS,35094.0,16.0,NOBITS,4856.0,32.0,,,PROGBITS,28.0,4.0,DYNAMIC,152.0,8.0,4.0,4.0,STRTAB,412.0,DYNSYM,880.0,10.0,4.0,1.0,4.0,PROGBITS,23.0,1.0,HASH,3.0,4.0,,,,,,PROGBITS,28.0,1.0,,,,,,PROGBITS,20.0,PROGBITS,AX,816.0,4.0,4.0,PROGBITS,A,1640.0,0.0,32.0,110.0,,,,,,,,,,REL,A,,,,,1,55,0,0,0,0,1,51,51,3,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,14,1,0,0,0,0,0,0,1,1,1,0,1,0,50,0,0,376,M
4a7ce6b615e3525fd1371edd571f676be1367a023fd2153e4c0a7d417a9cee17,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8049f31,52,58012,0,52,32,8,40,38,35,NOBITS,16715.0,16.0,NOBITS,16540.0,32.0,17.0,1.0,NOBITS,80.0,32.0,NOBITS,200.0,8.0,0.0,4.0,NOBITS,709.0,NOBITS,1184.0,10.0,0.0,1.0,4.0,NOBITS,25.0,4.0,,,,NOBITS,84.0,4.0,0.0,4.0,NOBITS,45.0,4.0,NOBITS,WA,4.0,4.0,4.0,NOBITS,19.0,NOBITS,AX,1072.0,4.0,16.0,NOBITS,A,3375.0,0.0,32.0,354.0,2711.0,3248.0,10.0,37.0,84.0,4.0,,,NOBITS,NOBITS,A,NOBITS,276.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,203,0,111,39,98,113,6,1,35,23,12,4,5,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,84,M
2c4da22c67e56482f2e8c3b2d0c6392876f20768159c627bf41a7c9a154e999f,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,804a2a8,52,163904,0,52,32,8,40,37,34,NOBITS,46481.0,16.0,NOBITS,292876.0,64.0,17.0,1.0,NOBITS,1536.0,64.0,NOBITS,0.0,8.0,0.0,4.0,NOBITS,2232.0,NOBITS,2400.0,10.0,0.0,1.0,4.0,NOBITS,25.0,4.0,,,,NOBITS,0.0,4.0,0.0,4.0,NOBITS,45.0,4.0,NOBITS,WA,4.0,4.0,4.0,NOBITS,19.0,NOBITS,AX,7.0,4.0,16.0,NOBITS,A,13384.0,0.0,64.0,341.0,4371.0,20.0,10.0,36.0,144.0,4.0,,,NOBITS,NOBITS,A,NOBITS,512.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,334,0,196,94,158,185,5,0,76,53,12,4,5,3,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,228,M
10546c49cf77013ae4123c51840870e8ca3b5d761834d409cf97837264baf98a,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048120,52,965476,0,52,32,5,40,28,25,PROGBITS,744640.0,32.0,NOBITS,33556.0,32.0,3690.0,0.0,PROGBITS,5300.0,32.0,,,,,,,,,,,,,,PROGBITS,26.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,92.0,4.0,4.0,,,,,,,,PROGBITS,A,120986.0,0.0,32.0,294.0,168799.0,87728.0,10.0,27.0,1276.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,5483,2017,4224,1202,1595,1897,2290,242,920,402,245,26,31,188,276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M
b8715e80892f110dba486f714a3d6b050fe2fd9fb714f732a86b5cb83d932aa5,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048321,52,984,0,52,32,3,40,5,4,PROGBITS,2097152.0,4.0,NOBITS,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGBITS,AMS,63.0,1.0,1.0,30.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
blkdiscard,7f 45 4c 46 02 01 01 00 00 00 00 00 00 00 00 00,Advanced Micro Devices X86-64,4019c0,64,21224,0,64,56,9,64,29,28,PROGBITS,9257.0,16.0,NOBITS,48.0,32.0,,,PROGBITS,16.0,8.0,DYNAMIC,480.0,10.0,6.0,8.0,STRTAB,677.0,DYNSYM,1440.0,18.0,6.0,1.0,8.0,PROGBITS,9.0,4.0,,,,GNU_HASH,60.0,0.0,5.0,8.0,PROGBITS,26.0,4.0,PROGBITS,WA,8.0,8.0,8.0,PROGBITS,28.0,PROGBITS,AX,800.0,10.0,16.0,PROGBITS,A,1728.0,0.0,32.0,258.0,,,,,,,,,,,,PROGBITS,416.0,8.0,8.0,1,60,5,1,4,5,1,49,49,0,54,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,1,23,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,424,60,B
ed007a204fd636c6f94f9c2ba1e6480692df9d1d8308d3c4b2bb6fe55ecc842e,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,106984,0,52,32,3,40,16,13,PROGBITS,0.0,16.0,NOBITS,6684672.0,32.0,3096.0,0.0,PROGBITS,1344.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,42402.0,0.0,32.0,111.0,9219.0,12320.0,10.0,15.0,270.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,53,431,77,361,439,61,3,128,51,18,4,5,9,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
ed475c72a38679a803ac317f040d99d7a5c4910b76da0ac39e08cab52b3e7ff4,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,3532,0,52,32,3,40,13,12,PROGBITS,3078.0,16.0,NOBITS,72.0,4.0,,,PROGBITS,60.0,4.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,67.0,0.0,4.0,86.0,,,,,,,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
219416b0a5dfe71700cfede8b86651fca332f3bad771b6a882a79b1668737f09,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048168,52,69612,0,52,32,3,40,16,13,PROGBITS,51236.0,16.0,NOBITS,6684672.0,32.0,2970.0,0.0,PROGBITS,960.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,11968.0,0.0,32.0,111.0,8820.0,11696.0,10.0,15.0,261.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,731,52,409,75,340,410,60,3,118,49,18,4,5,9,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
efdd27dd36f7b68a1a6daf3e650c305e0ded877b516f09944ef344e9a638e858,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,48172,0,52,32,3,40,16,13,PROGBITS,35576.0,16.0,NOBITS,15144.0,32.0,2898.0,0.0,PROGBITS,1320.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,8002.0,0.0,32.0,111.0,8347.0,11200.0,10.0,15.0,248.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,700,55,371,66,303,389,63,3,129,44,18,4,5,9,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
81c98cc9eb50935b662f73db834ba3c181218984bf33e20b0f995b348033c126,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048168,52,69612,0,52,32,3,40,16,13,PROGBITS,52852.0,16.0,NOBITS,6684672.0,32.0,2970.0,0.0,PROGBITS,960.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,11968.0,0.0,32.0,111.0,8834.0,11712.0,10.0,15.0,261.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,732,52,409,75,340,411,60,3,119,49,18,4,5,9,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
78f9130c675f98f65ce94fb228b2de1b7a29de0827f1d576b9847e699f879e4e,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048168,52,77936,0,52,32,3,40,16,13,PROGBITS,55812.0,16.0,NOBITS,6684672.0,32.0,3006.0,0.0,PROGBITS,1056.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,3.0000000000000014e+80,0.0,32.0,111.0,8860.0,2e+30,10.0,15.0,266.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,739,53,410,78,340,412,61,3,123,52,18,4,5,9,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
4fc49322787955c27b1e5525a1a16e56358788eea456a1c66bff39dd177fab75,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,804a57f,52,103580,0,52,32,8,40,38,35,NOBITS,22955.0,16.0,NOBITS,152.0,32.0,17.0,1.0,NOBITS,140.0,32.0,NOBITS,208.0,8.0,0.0,4.0,NOBITS,1343.0,NOBITS,1776.0,10.0,0.0,1.0,4.0,NOBITS,25.0,4.0,,,,NOBITS,84.0,4.0,0.0,4.0,NOBITS,45.0,4.0,NOBITS,WA,8.0,4.0,4.0,NOBITS,19.0,NOBITS,AX,1616.0,4.0,16.0,NOBITS,A,5271.0,0.0,32.0,354.0,4565.0,5008.0,10.0,37.0,121.0,4.0,,,NOBITS,NOBITS,A,NOBITS,412.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,313,0,191,71,170,186,6,1,44,31,28,4,5,19,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,84,M
b1158d2916b03efb91a14acd3236aa2e8c4496d784dfdcbb1697cc8bd3678e1d,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048164,52,69564,0,52,32,3,40,16,13,PROGBITS,53384.0,16.0,NOBITS,6684672.0,32.0,2988.0,0.0,PROGBITS,896.0,32.0,,,,,,,,,,,,,,PROGBITS,23.0,1.0,,,,,,,,,PROGBITS,28.0,1.0,,,,,,,,,,,,,PROGBITS,A,11040.0,0.0,32.0,111.0,8784.0,11712.0,10.0,15.0,262.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,732,53,408,75,338,409,61,3,119,49,18,4,5,9,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,M
299408c3f3534527cba7fb10cd31682d9629c17206e3c1465ab1903c5ff53eaa,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048e36,52,16008,0,52,32,8,40,37,34,NOBITS,2331.0,16.0,NOBITS,100.0,32.0,17.0,1.0,NOBITS,8.0,4.0,NOBITS,200.0,8.0,0.0,4.0,NOBITS,400.0,NOBITS,608.0,10.0,0.0,1.0,4.0,NOBITS,25.0,4.0,,,,NOBITS,84.0,4.0,0.0,4.0,NOBITS,45.0,4.0,NOBITS,WA,4.0,4.0,4.0,NOBITS,19.0,NOBITS,AX,496.0,4.0,16.0,NOBITS,A,880.0,0.0,32.0,341.0,1401.0,2000.0,10.0,36.0,63.0,4.0,,,NOBITS,NOBITS,A,NOBITS,132.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125,0,45,22,37,56,6,1,27,11,12,4,5,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,84,M
5870f54f687761ecc9643cd27a04a2025dc13573d49b86096429506585d95be6,7f 45 4c 46 01 01 01 00 00 00 00 00 00 00 00 00,Intel 80386,8048110,52,1051164,0,52,32,5,40,27,24,PROGBITS,835832.0,16.0,NOBITS,298260.0,32.0,3956.0,0.0,PROGBITS,7432.0,32.0,,,,,,,,,,,,,,PROGBITS,26.0,4.0,,,,,,,,,PROGBITS,23.0,4.0,PROGBITS,WA,92.0,4.0,4.0,,,,,,,,PROGBITS,A,103732.0,0.0,32.0,287.0,203529.0,95408.0,10.0,26.0,841.0,4.0,,,,,,PROGBITS,12.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,5963,2696,4461,792,1486,1909,3213,498,1234,336,219,23,19,177,400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,M
